image_path,source_dataset,original_label,normalized_label,label_source,confidence,verification_status
C:\Users\sama\OneDrive\Desktop\naishtex\Textile\Backend\data\processed\material_deepfashion\Denim\WOMEN-Sweaters-id_00003466-04_1_front.jpg,deepfashion,The sweater this lady wears has long sleeves and it is with knitting fabric and pure color patterns. The neckline of the sweater is lapel. This lady w,Denim,caption_keyword,0.7,NOISY
C:\Users\sama\OneDrive\Desktop\naishtex\Textile\Backend\data\processed\material_deepfashion\Denim\WOMEN-Dresses-id_00003677-01_7_additional.jpg,deepfashion,The lady wears a short-sleeve T-shirt with color block patterns. The T-shirt is with denim fabric. It has a round neckline. The pants the lady wears i,Denim,caption_keyword,0.7,NOISY
C:\Users\sama\OneDrive\Desktop\naishtex\Textile\Backend\data\processed\material_deepfashion\Denim\WOMEN-Blouses_Shirts-id_00007830-04_4_full.jpg,deepfashion,"The upper clothing has no sleeves, chiffon fabric and floral patterns. The neckline of it is suspenders. The lower clothing is of long length. The fab",Denim,caption_keyword,0.7,NOISY
C:\Users\sama\OneDrive\Desktop\naishtex\Textile\Backend\data\processed\material_deepfashion\Denim\WOMEN-Blouses_Shirts-id_00000507-01_2_side.jpg,deepfashion,The sweater this woman wears has long sleeves and its fabric is denim. The pattern of it is pure color. It has a lapel neckline. There is an accessory,Denim,caption_keyword,0.7,NOISY
C:\Users\sama\OneDrive\Desktop\naishtex\Textile\Backend\data\processed\material_deepfashion\Denim\WOMEN-Jackets_Coats-id_00002311-01_3_back.jpg,deepfashion,This person wears a long-sleeve shirt with mixed patterns. The shirt is with other fabric and it has a lapel neckline. The outer clothing is with deni,Denim,caption_keyword,0.7,NOISY
C:\Users\sama\OneDrive\Desktop\naishtex\Textile\Backend\data\processed\material_deepfashion\Denim\WOMEN-Blouses_Shirts-id_00004839-02_3_back.jpg,deepfashion,The female is wearing a long-sleeve shirt with pure color patterns. The shirt is with chiffon fabric. The pants the female wears is of three-point len,Denim,caption_keyword,0.7,NOISY
C:\Users\sama\OneDrive\Desktop\naishtex\Textile\Backend\data\processed\material_deepfashion\Denim\WOMEN-Blouses_Shirts-id_00002436-02_4_full.jpg,deepfashion,"Her shirt has medium sleeves, chiffon fabric and floral patterns. It has a square neckline. The pants the female wears is of long length. The pants ar",Denim,caption_keyword,0.7,NOISY
C:\Users\sama\OneDrive\Desktop\naishtex\Textile\Backend\data\processed\material_deepfashion\Denim\WOMEN-Blouses_Shirts-id_00007773-02_1_front.jpg,deepfashion,The T-shirt this person wears has short sleeves and it is with chiffon fabric and floral patterns. The neckline of the T-shirt is round. This person w,Denim,caption_keyword,0.7,NOISY
C:\Users\sama\OneDrive\Desktop\naishtex\Textile\Backend\data\processed\material_deepfashion\Denim\WOMEN-Blouses_Shirts-id_00002616-06_1_front.jpg,deepfashion,This female is wearing a tank tank top with floral patterns. The tank top is with chiffon fabric. It has a suspenders neckline. The pants this female ,Denim,caption_keyword,0.7,NOISY
C:\Users\sama\OneDrive\Desktop\naishtex\Textile\Backend\data\processed\material_deepfashion\Denim\WOMEN-Sweaters-id_00006849-05_4_full.jpg,deepfashion,The person is wearing a long-sleeve sweater with solid color patterns. The sweater is with knitting fabric. It has a round neckline. The person wears ,Denim,caption_keyword,0.7,NOISY
C:\Users\sama\OneDrive\Desktop\naishtex\Textile\Backend\data\processed\material_deepfashion\Denim\WOMEN-Sweaters-id_00001615-05_4_full.jpg,deepfashion,"The upper clothing has long sleeves, knitting fabric and stripe patterns. It has a crew neckline. The lower clothing is of three-point length. The fab",Denim,caption_keyword,0.7,NOISY
C:\Users\sama\OneDrive\Desktop\naishtex\Textile\Backend\data\processed\material_deepfashion\Denim\WOMEN-Dresses-id_00006304-02_3_back.jpg,deepfashion,This lady wears a medium-sleeve shirt with complicated patterns and a three-point pants. The shirt is with denim fabric. The neckline of the shirt is ,Denim,caption_keyword,0.7,NOISY
C:\Users\sama\OneDrive\Desktop\naishtex\Textile\Backend\data\processed\material_deepfashion\Denim\WOMEN-Jackets_Coats-id_00002311-02_7_additional.jpg,deepfashion,"The shirt this lady wears has long sleeves, its fabric is mixed, and it has mixed patterns. The female also wears an outer clothing, with denim fabric",Denim,caption_keyword,0.7,NOISY
C:\Users\sama\OneDrive\Desktop\naishtex\Textile\Backend\data\processed\material_deepfashion\Denim\WOMEN-Rompers_Jumpsuits-id_00001489-02_2_side.jpg,deepfashion,The female is wearing a tank tank top with solid color patterns and a long trousers. The tank top is with denim fabric and its neckline is suspenders.,Denim,caption_keyword,0.7,NOISY
C:\Users\sama\OneDrive\Desktop\naishtex\Textile\Backend\data\processed\material_deepfashion\Denim\WOMEN-Blouses_Shirts-id_00005823-01_7_additional.jpg,deepfashion,The lady wears a short-sleeve shirt with graphic patterns and a long pants. The shirt is with chiffon fabric. The neckline of the shirt is round. The ,Denim,caption_keyword,0.7,NOISY
C:\Users\sama\OneDrive\Desktop\naishtex\Textile\Backend\data\processed\material_deepfashion\Denim\WOMEN-Blouses_Shirts-id_00007619-04_1_front.jpg,deepfashion,"The upper clothing has sleeves cut off, chiffon fabric and solid color patterns. It has a round neckline. The lower clothing is of long length. The fa",Denim,caption_keyword,0.7,NOISY
C:\Users\sama\OneDrive\Desktop\naishtex\Textile\Backend\data\processed\material_deepfashion\Denim\WOMEN-Rompers_Jumpsuits-id_00006361-04_7_additional.jpg,deepfashion,The person wears a tank tank shirt with solid color patterns. The tank shirt is with denim fabric. It has a suspenders neckline. The pants the person ,Denim,caption_keyword,0.7,NOISY
C:\Users\sama\OneDrive\Desktop\naishtex\Textile\Backend\data\processed\material_deepfashion\Denim\WOMEN-Tees_Tanks-id_00003449-09_1_front.jpg,deepfashion,This person is wearing a sleeveless tank shirt with graphic patterns. The tank shirt is with chiffon fabric and its neckline is suspenders. This perso,Denim,caption_keyword,0.7,NOISY
C:\Users\sama\OneDrive\Desktop\naishtex\Textile\Backend\data\processed\material_deepfashion\Denim\WOMEN-Denim-id_00005892-08_1_front.jpg,deepfashion,"Her sweater has long sleeves, chiffon fabric and graphic patterns. It has a round neckline. The trousers the lady wears is of long length. The trouser",Denim,caption_keyword,0.7,NOISY
C:\Users\sama\OneDrive\Desktop\naishtex\Textile\Backend\data\processed\material_deepfashion\Denim\WOMEN-Blouses_Shirts-id_00007410-01_1_front.jpg,deepfashion,The person is wearing a long-sleeve shirt with plaid patterns and a long pants. The shirt is with chiffon fabric. The neckline of the shirt is lapel. ,Denim,caption_keyword,0.7,NOISY
C:\Users\sama\OneDrive\Desktop\naishtex\Textile\Backend\data\processed\material_deepfashion\Denim\WOMEN-Sweatshirts_Hoodies-id_00004430-04_4_full.jpg,deepfashion,This woman wears a long-sleeve shirt with other patterns and a long trousers. The shirt is with knitting fabric and its neckline is round. The trouser,Denim,caption_keyword,0.7,NOISY
C:\Users\sama\OneDrive\Desktop\naishtex\Textile\Backend\data\processed\material_deepfashion\Denim\WOMEN-Blouses_Shirts-id_00007638-02_1_front.jpg,deepfashion,"Her tank shirt has sleeves cut off, chiffon fabric and graphic patterns. It has a round neckline. The pants this person wears is of three-point length",Denim,caption_keyword,0.7,NOISY
C:\Users\sama\OneDrive\Desktop\naishtex\Textile\Backend\data\processed\material_deepfashion\Denim\WOMEN-Blouses_Shirts-id_00002959-02_1_front.jpg,deepfashion,"The upper clothing has sleeves cut off, chiffon fabric and graphic patterns. It has a suspenders neckline. The lower clothing is of three-point length",Denim,caption_keyword,0.7,NOISY
C:\Users\sama\OneDrive\Desktop\naishtex\Textile\Backend\data\processed\material_deepfashion\Denim\WOMEN-Cardigans-id_00000909-01_4_full.jpg,deepfashion,The person wears a long-sleeve sweater with pure color patterns and a long pants. The sweater is with chiffon fabric and its neckline is round. The pa,Denim,caption_keyword,0.7,NOISY
C:\Users\sama\OneDrive\Desktop\naishtex\Textile\Backend\data\processed\material_deepfashion\Denim\WOMEN-Blouses_Shirts-id_00007702-03_7_additional.jpg,deepfashion,"The tank top this female wears has no sleeves, its fabric is chiffon, and it has solid color patterns. The tank top has a round neckline. This female ",Denim,caption_keyword,0.7,NOISY
C:\Users\sama\OneDrive\Desktop\naishtex\Textile\Backend\data\processed\material_deepfashion\Denim\WOMEN-Blouses_Shirts-id_00004921-02_4_full.jpg,deepfashion,"The upper clothing has no sleeves, chiffon fabric and graphic patterns. It has a suspenders neckline. The lower clothing is of three-point length. The",Denim,caption_keyword,0.7,NOISY
C:\Users\sama\OneDrive\Desktop\naishtex\Textile\Backend\data\processed\material_deepfashion\Denim\WOMEN-Blouses_Shirts-id_00004837-01_4_full.jpg,deepfashion,"The tank shirt the lady wears has sleeves cut off, its fabric is denim, and it has pure color patterns. The tank shirt has a suspenders neckline. The ",Denim,caption_keyword,0.7,NOISY
C:\Users\sama\OneDrive\Desktop\naishtex\Textile\Backend\data\processed\material_deepfashion\Denim\WOMEN-Shorts-id_00005116-02_7_additional.jpg,deepfashion,This lady is wearing a long-sleeve shirt with solid color patterns. The shirt is with knitting fabric. It has a crew neckline. The shorts this lady we,Denim,caption_keyword,0.7,NOISY
C:\Users\sama\OneDrive\Desktop\naishtex\Textile\Backend\data\processed\material_deepfashion\Denim\WOMEN-Blouses_Shirts-id_00005045-02_3_back.jpg,deepfashion,"The tank top this woman wears has no sleeves and its fabric is chiffon. The pattern of it is graphic. This woman wears a three-point pants, with denim",Denim,caption_keyword,0.7,NOISY
C:\Users\sama\OneDrive\Desktop\naishtex\Textile\Backend\data\processed\material_deepfashion\Denim\WOMEN-Dresses-id_00003975-01_7_additional.jpg,deepfashion,"The tank top the female wears has sleeves cut off, its fabric is denim, and it has solid color patterns. The tank top has a crew neckline. The female ",Denim,caption_keyword,0.7,NOISY
C:\Users\sama\OneDrive\Desktop\naishtex\Textile\Backend\data\processed\material_deepfashion\Denim\WOMEN-Cardigans-id_00001926-01_3_back.jpg,deepfashion,The person is wearing a long-sleeve shirt with solid color patterns. The shirt is with denim fabric. It has a lapel neckline. The trousers the person ,Denim,caption_keyword,0.7,NOISY
C:\Users\sama\OneDrive\Desktop\naishtex\Textile\Backend\data\processed\material_deepfashion\Denim\WOMEN-Shorts-id_00002928-04_1_front.jpg,deepfashion,The lady wears a long-sleeve shirt with pure color patterns and three-point shorts. The shirt is with chiffon fabric and it has a v-shape neckline. Th,Denim,caption_keyword,0.7,NOISY
C:\Users\sama\OneDrive\Desktop\naishtex\Textile\Backend\data\processed\material_deepfashion\Denim\WOMEN-Blouses_Shirts-id_00004693-03_3_back.jpg,deepfashion,"The shirt this woman wears has short sleeves, its fabric is chiffon, and it has pure color patterns. This woman wears a three-point pants, with denim ",Denim,caption_keyword,0.7,NOISY
C:\Users\sama\OneDrive\Desktop\naishtex\Textile\Backend\data\processed\material_deepfashion\Denim\WOMEN-Blouses_Shirts-id_00005041-01_1_front.jpg,deepfashion,This woman wears a tank tank top with graphic patterns. The tank top is with denim fabric. It has a round neckline. This woman has neckwear. This fema,Denim,caption_keyword,0.7,NOISY
C:\Users\sama\OneDrive\Desktop\naishtex\Textile\Backend\data\processed\material_deepfashion\Denim\WOMEN-Blouses_Shirts-id_00007552-03_3_back.jpg,deepfashion,The female wears a medium-sleeve shirt with mixed patterns and long pants. The shirt is with mixed fabric. The pants are with denim fabric and solid c,Denim,caption_keyword,0.7,NOISY
C:\Users\sama\OneDrive\Desktop\naishtex\Textile\Backend\data\processed\material_deepfashion\Denim\WOMEN-Blouses_Shirts-id_00001339-02_3_back.jpg,deepfashion,"The upper clothing has no sleeves, chiffon fabric and lattice patterns. The lower clothing is of three-point length. The fabric is denim and it has pu",Denim,caption_keyword,0.7,NOISY
C:\Users\sama\OneDrive\Desktop\naishtex\Textile\Backend\data\processed\material_deepfashion\Denim\WOMEN-Sweaters-id_00004403-06_7_additional.jpg,deepfashion,The sweater this lady wears has long sleeves and it is with knitting fabric and complicated patterns. The neckline of the sweater is round. This lady ,Denim,caption_keyword,0.7,NOISY
C:\Users\sama\OneDrive\Desktop\naishtex\Textile\Backend\data\processed\material_deepfashion\Denim\WOMEN-Blouses_Shirts-id_00005274-06_1_front.jpg,deepfashion,"Her shirt has medium sleeves, chiffon fabric and pure color patterns. It has a v-shape neckline. The person wears a long trousers. The trousers are wi",Denim,caption_keyword,0.7,NOISY
C:\Users\sama\OneDrive\Desktop\naishtex\Textile\Backend\data\processed\material_deepfashion\Denim\WOMEN-Blouses_Shirts-id_00004617-03_4_full.jpg,deepfashion,The shirt the lady wears has short sleeves and its fabric is chiffon. The pattern of it is solid color. It has a round neckline. The lady wears a long,Denim,caption_keyword,0.7,NOISY
C:\Users\sama\OneDrive\Desktop\naishtex\Textile\Backend\data\processed\material_deepfashion\Denim\WOMEN-Blouses_Shirts-id_00004977-03_1_front.jpg,deepfashion,This female wears a sleeveless tank top with graphic patterns and three-point shorts. The tank top is with chiffon fabric and it has a suspenders neck,Denim,caption_keyword,0.7,NOISY
C:\Users\sama\OneDrive\Desktop\naishtex\Textile\Backend\data\processed\material_deepfashion\Denim\WOMEN-Blouses_Shirts-id_00006211-02_2_side.jpg,deepfashion,"The shirt this lady wears has short sleeves and its fabric is knitting. The pattern of it is graphic. This lady wears a three-point pants, with denim ",Denim,caption_keyword,0.7,NOISY
C:\Users\sama\OneDrive\Desktop\naishtex\Textile\Backend\data\processed\material_deepfashion\Denim\WOMEN-Blouses_Shirts-id_00005862-02_3_back.jpg,deepfashion,"Her shirt has short sleeves, chiffon fabric and graphic patterns. The pants the lady wears is of three-point length. The pants are with denim fabric a",Denim,caption_keyword,0.7,NOISY
C:\Users\sama\OneDrive\Desktop\naishtex\Textile\Backend\data\processed\material_deepfashion\Denim\WOMEN-Dresses-id_00007525-01_1_front.jpg,deepfashion,This lady is wearing a tank tank shirt with other patterns and a three-point shorts. The tank shirt is with denim fabric. The neckline of the tank shi,Denim,caption_keyword,0.7,NOISY
C:\Users\sama\OneDrive\Desktop\naishtex\Textile\Backend\data\processed\material_deepfashion\Denim\WOMEN-Blouses_Shirts-id_00001421-03_4_full.jpg,deepfashion,The person wears a sleeveless tank top with solid color patterns and long pants. The tank top is with chiffon fabric and it has a suspenders neckline.,Denim,caption_keyword,0.7,NOISY
C:\Users\sama\OneDrive\Desktop\naishtex\Textile\Backend\data\processed\material_deepfashion\Denim\WOMEN-Blouses_Shirts-id_00002703-04_1_front.jpg,deepfashion,"The tank shirt this person wears has no sleeves, its fabric is chiffon, and it has solid color patterns. The tank shirt has a round neckline. This per",Denim,caption_keyword,0.7,NOISY
C:\Users\sama\OneDrive\Desktop\naishtex\Textile\Backend\data\processed\material_deepfashion\Denim\WOMEN-Blouses_Shirts-id_00002771-02_4_full.jpg,deepfashion,This lady is wearing a short-sleeve T-shirt with graphic patterns and a long trousers. The T-shirt is with chiffon fabric and its neckline is round. T,Denim,caption_keyword,0.7,NOISY
C:\Users\sama\OneDrive\Desktop\naishtex\Textile\Backend\data\processed\material_deepfashion\Denim\WOMEN-Blouses_Shirts-id_00004491-08_7_additional.jpg,deepfashion,"Her tank top has sleeves cut off, chiffon fabric and solid color patterns. The neckline of it is suspenders. The female wears a three-point pants. The",Denim,caption_keyword,0.7,NOISY
C:\Users\sama\OneDrive\Desktop\naishtex\Textile\Backend\data\processed\material_deepfashion\Denim\WOMEN-Blouses_Shirts-id_00006778-05_4_full.jpg,deepfashion,This person is wearing a tank tank shirt with pure color patterns. The tank shirt is with chiffon fabric. It has a round neckline. The trousers this p,Denim,caption_keyword,0.7,NOISY
C:\Users\sama\OneDrive\Desktop\naishtex\Textile\Backend\data\processed\material_deepfashion\Denim\WOMEN-Sweaters-id_00003238-03_7_additional.jpg,deepfashion,"The upper clothing has long sleeves, knitting fabric and graphic patterns. The lower clothing is of three-point length. The fabric is denim and it has",Denim,caption_keyword,0.7,NOISY
C:\Users\sama\OneDrive\Desktop\naishtex\Textile\Backend\data\processed\material_deepfashion\Denim\WOMEN-Blouses_Shirts-id_00002772-01_4_full.jpg,deepfashion,This woman wears a sleeveless tank shirt with graphic patterns. The tank shirt is with chiffon fabric. It has a round neckline. This woman wears a thr,Denim,caption_keyword,0.7,NOISY
C:\Users\sama\OneDrive\Desktop\naishtex\Textile\Backend\data\processed\material_deepfashion\Denim\WOMEN-Sweaters-id_00003984-03_1_front.jpg,deepfashion,This person wears a medium-sleeve shirt with pure color patterns. The shirt is with knitting fabric. It has a stand neckline. This person wears a long,Denim,caption_keyword,0.7,NOISY
C:\Users\sama\OneDrive\Desktop\naishtex\Textile\Backend\data\processed\material_deepfashion\Denim\WOMEN-Blouses_Shirts-id_00004277-03_2_side.jpg,deepfashion,"Her shirt has medium sleeves, chiffon fabric and graphic patterns. The neckline of it is square. The shorts this person wears is of three-point length",Denim,caption_keyword,0.7,NOISY
C:\Users\sama\OneDrive\Desktop\naishtex\Textile\Backend\data\processed\material_deepfashion\Denim\WOMEN-Blouses_Shirts-id_00001083-01_7_additional.jpg,deepfashion,The shorts this person wears is of three-point length. The shorts are with denim fabric and solid color patterns. The lady has neckwear.,Denim,caption_keyword,0.7,NOISY
C:\Users\sama\OneDrive\Desktop\naishtex\Textile\Backend\data\processed\material_deepfashion\Denim\WOMEN-Blouses_Shirts-id_00007271-04_4_full.jpg,deepfashion,"Her shirt has long sleeves, chiffon fabric and graphic patterns. It has a v-shape neckline. The pants the person wears is of long length. The pants ar",Denim,caption_keyword,0.7,NOISY
C:\Users\sama\OneDrive\Desktop\naishtex\Textile\Backend\data\processed\material_deepfashion\Denim\WOMEN-Blouses_Shirts-id_00007201-02_4_full.jpg,deepfashion,This person wears a short-sleeve T-shirt with pure color patterns and a long pants. The T-shirt is with chiffon fabric and its neckline is crew. The p,Denim,caption_keyword,0.7,NOISY
C:\Users\sama\OneDrive\Desktop\naishtex\Textile\Backend\data\processed\material_deepfashion\Denim\WOMEN-Blouses_Shirts-id_00006016-02_3_back.jpg,deepfashion,This lady wears a sleeveless tank top with pure color patterns. The tank top is with chiffon fabric. The shorts this lady wears is of three-point leng,Denim,caption_keyword,0.7,NOISY
C:\Users\sama\OneDrive\Desktop\naishtex\Textile\Backend\data\processed\material_deepfashion\Denim\WOMEN-Dresses-id_00007667-01_2_side.jpg,deepfashion,This woman wears a tank tank top with pure color patterns and a three-point shorts. The tank top is with denim fabric. The neckline of the tank top is,Denim,caption_keyword,0.7,NOISY
C:\Users\sama\OneDrive\Desktop\naishtex\Textile\Backend\data\processed\material_deepfashion\Denim\WOMEN-Blouses_Shirts-id_00007851-01_4_full.jpg,deepfashion,The lady is wearing a sleeveless tank shirt with floral patterns and a three-point pants. The tank shirt is with chiffon fabric and its neckline is la,Denim,caption_keyword,0.7,NOISY
C:\Users\sama\OneDrive\Desktop\naishtex\Textile\Backend\data\processed\material_deepfashion\Denim\WOMEN-Blouses_Shirts-id_00007303-01_3_back.jpg,deepfashion,This woman wears a long-sleeve shirt with pure color patterns. The shirt is with chiffon fabric. This woman wears a three-point pants. The pants are w,Denim,caption_keyword,0.7,NOISY
C:\Users\sama\OneDrive\Desktop\naishtex\Textile\Backend\data\processed\material_deepfashion\Denim\WOMEN-Blouses_Shirts-id_00000997-01_1_front.jpg,deepfashion,This female is wearing a medium-sleeve shirt with graphic patterns. The shirt is with chiffon fabric. It has a round neckline. The pants this female w,Denim,caption_keyword,0.7,NOISY
C:\Users\sama\OneDrive\Desktop\naishtex\Textile\Backend\data\processed\material_deepfashion\Denim\WOMEN-Blouses_Shirts-id_00004090-02_1_front.jpg,deepfashion,The female wears a long-sleeve shirt with solid color patterns. The shirt is with denim fabric. The neckline of the shirt is lapel. There is an access,Denim,caption_keyword,0.7,NOISY
C:\Users\sama\OneDrive\Desktop\naishtex\Textile\Backend\data\processed\material_deepfashion\Denim\WOMEN-Blouses_Shirts-id_00007364-01_2_side.jpg,deepfashion,The female wears a long-sleeve shirt with pure color patterns. The shirt is with denim fabric. The neckline of the shirt is lapel.,Denim,caption_keyword,0.7,NOISY
C:\Users\sama\OneDrive\Desktop\naishtex\Textile\Backend\data\processed\material_deepfashion\Denim\WOMEN-Blouses_Shirts-id_00006927-02_2_side.jpg,deepfashion,This female wears a sleeveless tank shirt with graphic patterns and a three-point pants. The tank shirt is with chiffon fabric. The neckline of the ta,Denim,caption_keyword,0.7,NOISY
C:\Users\sama\OneDrive\Desktop\naishtex\Textile\Backend\data\processed\material_deepfashion\Denim\WOMEN-Leggings-id_00001063-01_1_front.jpg,deepfashion,"The upper clothing has short sleeves, chiffon fabric and graphic patterns. The neckline of it is round. The lower clothing is of long length. The fabr",Denim,caption_keyword,0.7,NOISY
C:\Users\sama\OneDrive\Desktop\naishtex\Textile\Backend\data\processed\material_deepfashion\Denim\WOMEN-Sweaters-id_00003373-02_4_full.jpg,deepfashion,"The upper clothing has medium sleeves, knitting fabric and graphic patterns. It has a crew neckline. The lower clothing is of long length. The fabric ",Denim,caption_keyword,0.7,NOISY
C:\Users\sama\OneDrive\Desktop\naishtex\Textile\Backend\data\processed\material_deepfashion\Denim\MEN-Shirts_Polos-id_00004917-01_1_front.jpg,deepfashion,"The upper clothing has long sleeves, mixed fabric and other patterns. It has a lapel neckline. The gentleman also wears an outer clothing, with denim ",Denim,caption_keyword,0.7,NOISY
C:\Users\sama\OneDrive\Desktop\naishtex\Textile\Backend\data\processed\material_deepfashion\Denim\WOMEN-Jackets_Coats-id_00006879-03_2_side.jpg,deepfashion,"The upper clothing has long sleeves, denim fabric and complicated patterns.",Denim,caption_keyword,0.7,NOISY
C:\Users\sama\OneDrive\Desktop\naishtex\Textile\Backend\data\processed\material_deepfashion\Denim\WOMEN-Blouses_Shirts-id_00006732-03_2_side.jpg,deepfashion,This woman wears a medium-sleeve shirt with pure color patterns and three-point shorts. The shirt is with chiffon fabric. The shorts are with denim fa,Denim,caption_keyword,0.7,NOISY
C:\Users\sama\OneDrive\Desktop\naishtex\Textile\Backend\data\processed\material_deepfashion\Denim\WOMEN-Cardigans-id_00001415-07_7_additional.jpg,deepfashion,"The sweater the lady wears has long sleeves and it is with knitting fabric and pure color patterns. The lady wears a three-point pants, with denim fab",Denim,caption_keyword,0.7,NOISY
C:\Users\sama\OneDrive\Desktop\naishtex\Textile\Backend\data\processed\material_deepfashion\Denim\MEN-Jackets_Vests-id_00005451-01_3_back.jpg,deepfashion,The gentleman is wearing a long-sleeve shirt with pure color patterns. The shirt is with leather fabric. The outer clothing is with denim fabric and s,Denim,caption_keyword,0.7,NOISY
C:\Users\sama\OneDrive\Desktop\naishtex\Textile\Backend\data\processed\material_deepfashion\Denim\WOMEN-Blouses_Shirts-id_00006401-02_3_back.jpg,deepfashion,"The upper clothing has short sleeves, denim fabric and pure color patterns. There is an accessory on her wrist.",Denim,caption_keyword,0.7,NOISY
C:\Users\sama\OneDrive\Desktop\naishtex\Textile\Backend\data\processed\material_deepfashion\Denim\WOMEN-Blouses_Shirts-id_00005466-09_4_full.jpg,deepfashion,This person wears a tank tank top with solid color patterns and a long pants. The tank top is with chiffon fabric. The neckline of the tank top is sus,Denim,caption_keyword,0.7,NOISY
C:\Users\sama\OneDrive\Desktop\naishtex\Textile\Backend\data\processed\material_deepfashion\Denim\WOMEN-Blouses_Shirts-id_00006927-02_3_back.jpg,deepfashion,"Her tank top has sleeves cut off, chiffon fabric and graphic patterns. This female wears a three-point pants. The pants are with denim fabric and soli",Denim,caption_keyword,0.7,NOISY
C:\Users\sama\OneDrive\Desktop\naishtex\Textile\Backend\data\processed\material_deepfashion\Denim\WOMEN-Blouses_Shirts-id_00007356-05_3_back.jpg,deepfashion,"Her shirt has long sleeves, chiffon fabric and pure color patterns. The person wears a long trousers. The trousers are with denim fabric and solid col",Denim,caption_keyword,0.7,NOISY
C:\Users\sama\OneDrive\Desktop\naishtex\Textile\Backend\data\processed\material_deepfashion\Denim\WOMEN-Tees_Tanks-id_00003732-56_3_back.jpg,deepfashion,"Her tank top has sleeves cut off, denim fabric and pure color patterns. There is a ring on her finger.",Denim,caption_keyword,0.7,NOISY
C:\Users\sama\OneDrive\Desktop\naishtex\Textile\Backend\data\processed\material_deepfashion\Denim\WOMEN-Dresses-id_00007819-02_2_side.jpg,deepfashion,This person is wearing a sleeveless tank shirt with complicated patterns. The tank shirt is with denim fabric. It has a lapel neckline. The shorts thi,Denim,caption_keyword,0.7,NOISY
C:\Users\sama\OneDrive\Desktop\naishtex\Textile\Backend\data\processed\material_deepfashion\Denim\WOMEN-Rompers_Jumpsuits-id_00004143-01_4_full.jpg,deepfashion,The person is wearing a sleeveless tank shirt with other patterns. The tank shirt is with denim fabric. It has a crew neckline. The person wears a thr,Denim,caption_keyword,0.7,NOISY
C:\Users\sama\OneDrive\Desktop\naishtex\Textile\Backend\data\processed\material_deepfashion\Denim\WOMEN-Blouses_Shirts-id_00004433-01_2_side.jpg,deepfashion,This woman wears a tank tank top with graphic patterns. The tank top is with knitting fabric. It has a suspenders neckline. This woman wears a three-p,Denim,caption_keyword,0.7,NOISY
C:\Users\sama\OneDrive\Desktop\naishtex\Textile\Backend\data\processed\material_deepfashion\Denim\WOMEN-Cardigans-id_00002051-04_2_side.jpg,deepfashion,"Her sweater has long sleeves, denim fabric and pure color patterns. It has a lapel neckline. The person wears a three-point pants. The pants are with ",Denim,caption_keyword,0.7,NOISY
C:\Users\sama\OneDrive\Desktop\naishtex\Textile\Backend\data\processed\material_deepfashion\Denim\WOMEN-Blouses_Shirts-id_00004425-01_7_additional.jpg,deepfashion,This female wears a tank tank top with graphic patterns and three-point shorts. The tank top is with chiffon fabric. The shorts are with denim fabric ,Denim,caption_keyword,0.7,NOISY
C:\Users\sama\OneDrive\Desktop\naishtex\Textile\Backend\data\processed\material_deepfashion\Denim\WOMEN-Blouses_Shirts-id_00004977-03_4_full.jpg,deepfashion,This person is wearing a sleeveless tank shirt with graphic patterns. The tank shirt is with chiffon fabric. It has a suspenders neckline. This person,Denim,caption_keyword,0.7,NOISY
C:\Users\sama\OneDrive\Desktop\naishtex\Textile\Backend\data\processed\material_deepfashion\Denim\WOMEN-Blouses_Shirts-id_00007489-02_4_full.jpg,deepfashion,This female wears a medium-sleeve shirt with pure color patterns and a long pants. The shirt is with chiffon fabric and its neckline is crew. The pant,Denim,caption_keyword,0.7,NOISY
C:\Users\sama\OneDrive\Desktop\naishtex\Textile\Backend\data\processed\material_deepfashion\Denim\WOMEN-Cardigans-id_00001967-02_3_back.jpg,deepfashion,The female wears a long-sleeve shirt with solid color patterns. The shirt is with knitting fabric. The female wears a long pants. The pants are with d,Denim,caption_keyword,0.7,NOISY
C:\Users\sama\OneDrive\Desktop\naishtex\Textile\Backend\data\processed\material_deepfashion\Denim\MEN-Sweaters-id_00005515-01_2_side.jpg,deepfashion,"His T-shirt has short sleeves, denim fabric and solid color patterns. The neckline of it is lapel.",Denim,caption_keyword,0.7,NOISY
C:\Users\sama\OneDrive\Desktop\naishtex\Textile\Backend\data\processed\material_deepfashion\Denim\WOMEN-Blouses_Shirts-id_00006927-02_1_front.jpg,deepfashion,The lady is wearing a sleeveless tank shirt with graphic patterns. The tank shirt is with chiffon fabric and its neckline is round. The shorts the lad,Denim,caption_keyword,0.7,NOISY
C:\Users\sama\OneDrive\Desktop\naishtex\Textile\Backend\data\processed\material_deepfashion\Denim\WOMEN-Blouses_Shirts-id_00006211-02_3_back.jpg,deepfashion,The person wears a short-sleeve shirt with graphic patterns. The shirt is with chiffon fabric. The person wears a three-point pants. The pants are wit,Denim,caption_keyword,0.7,NOISY
C:\Users\sama\OneDrive\Desktop\naishtex\Textile\Backend\data\processed\material_deepfashion\Denim\WOMEN-Sweaters-id_00001615-06_1_front.jpg,deepfashion,"Her sweater has long sleeves, knitting fabric and striped patterns. The neckline of it is round. The pants the person wears is of three-point length. ",Denim,caption_keyword,0.7,NOISY
